reference_date,target,target_end_date,location,output_type,output_type_id,value,horizon
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,09,quantile,0.35,5.56,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,09,quantile,0.4,6.31,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,09,quantile,0.45,7.706,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,09,quantile,0.5,9.398,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,09,quantile,0.55,10.477,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,09,quantile,0.6,11.671,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,09,quantile,0.65,12.649,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,09,quantile,0.7,13.621,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,09,quantile,0.75,14.965,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,09,quantile,0.8,16.316,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,09,quantile,0.85,18.066,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,09,quantile,0.9,20.582,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,09,quantile,0.95,24.931,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,09,quantile,0.975,33.884,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,09,quantile,0.99,36.178,3
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,10,quantile,0.01,2.395,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,10,quantile,0.025,4.434,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,10,quantile,0.05,5.162,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,10,quantile,0.1,7.398,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,10,quantile,0.15,8.149,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,10,quantile,0.2,8.755,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,10,quantile,0.25,8.978,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,10,quantile,0.3,9.891,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,10,quantile,0.35,10.153,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,10,quantile,0.4,10.528,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,10,quantile,0.45,10.831,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,10,quantile,0.5,11.2,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,10,quantile,0.55,11.528,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,10,quantile,0.6,11.978,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,10,quantile,0.65,12.392,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,10,quantile,0.7,12.847,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,10,quantile,0.75,13.86,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,10,quantile,0.8,14.48,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,10,quantile,0.85,15.106,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,10,quantile,0.9,16.434,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,10,quantile,0.95,17.415,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,10,quantile,0.975,18.979,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,10,quantile,0.99,20.613,0
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,10,quantile,0.01,0.879,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,10,quantile,0.025,2.091,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,10,quantile,0.05,2.718,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,10,quantile,0.1,5.787,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,10,quantile,0.15,6.932,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,10,quantile,0.2,7.752,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,10,quantile,0.25,8.339,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,10,quantile,0.3,8.751,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,10,quantile,0.35,9.643,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,10,quantile,0.4,10.774,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,10,quantile,0.45,11.252,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,10,quantile,0.5,11.767,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,10,quantile,0.55,12.139,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,10,quantile,0.6,12.705,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,10,quantile,0.65,13.159,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,10,quantile,0.7,14.055,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,10,quantile,0.75,14.588,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,10,quantile,0.8,15.579,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,10,quantile,0.85,17.198,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,10,quantile,0.9,18.081,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,10,quantile,0.95,19.462,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,10,quantile,0.975,21.771,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,10,quantile,0.99,22.458,1
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,10,quantile,0.01,1.468,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,10,quantile,0.025,2.656,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,10,quantile,0.05,3.38,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,10,quantile,0.1,4.73,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,10,quantile,0.15,5.152,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,10,quantile,0.2,5.704,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,10,quantile,0.25,6.573,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,10,quantile,0.3,7.951,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,10,quantile,0.35,9.103,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,10,quantile,0.4,9.861,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,10,quantile,0.45,10.752,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,10,quantile,0.5,11.513,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,10,quantile,0.55,12.593,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,10,quantile,0.6,13.385,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,10,quantile,0.65,14.112,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,10,quantile,0.7,14.686,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,10,quantile,0.75,15.263,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,10,quantile,0.8,16.262,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,10,quantile,0.85,17.271,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,10,quantile,0.9,18.28,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,10,quantile,0.95,20.55,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,10,quantile,0.975,22.192,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,10,quantile,0.99,25.228,2
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,10,quantile,0.01,0,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,10,quantile,0.025,0.262,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,10,quantile,0.05,1.648,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,10,quantile,0.1,3.882,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,10,quantile,0.15,4.743,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,10,quantile,0.2,5.817,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,10,quantile,0.25,7.376,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,10,quantile,0.3,8.234,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,10,quantile,0.35,8.853,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,10,quantile,0.4,9.513,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,10,quantile,0.45,11.674,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,10,quantile,0.5,12.424,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,10,quantile,0.55,13.154,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,10,quantile,0.6,14.004,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,10,quantile,0.65,14.877,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,10,quantile,0.7,15.737,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,10,quantile,0.75,16.533,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,10,quantile,0.8,18.054,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,10,quantile,0.85,18.963,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,10,quantile,0.9,20.342,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,10,quantile,0.95,21.741,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,10,quantile,0.975,24.71,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,10,quantile,0.99,28.57,3
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,11,quantile,0.01,0,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,11,quantile,0.025,0.099,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,11,quantile,0.05,0.887,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,11,quantile,0.1,2.016,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,11,quantile,0.15,2.498,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,11,quantile,0.2,2.765,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,11,quantile,0.25,2.91,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,11,quantile,0.3,3.452,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,11,quantile,0.35,3.852,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,11,quantile,0.4,4.08,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,11,quantile,0.45,4.616,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,11,quantile,0.5,4.694,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,11,quantile,0.55,4.944,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,11,quantile,0.6,5.125,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,11,quantile,0.65,5.375,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,11,quantile,0.7,5.71,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,11,quantile,0.75,6.406,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,11,quantile,0.8,6.723,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,11,quantile,0.85,7.192,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,11,quantile,0.9,7.702,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,11,quantile,0.95,8.295,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,11,quantile,0.975,9.064,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,11,quantile,0.99,9.688,0
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,11,quantile,0.01,0,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,11,quantile,0.025,0,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,11,quantile,0.05,0,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,11,quantile,0.1,0.251,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,11,quantile,0.15,1.353,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,11,quantile,0.2,2.128,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,11,quantile,0.25,2.805,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,11,quantile,0.3,3.124,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,11,quantile,0.35,3.733,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,11,quantile,0.4,3.965,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,11,quantile,0.45,4.191,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,11,quantile,0.5,4.446,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,11,quantile,0.55,4.791,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,11,quantile,0.6,5.328,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,11,quantile,0.65,5.603,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,11,quantile,0.7,6.205,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,11,quantile,0.75,6.794,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,11,quantile,0.8,7.078,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,11,quantile,0.85,7.395,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,11,quantile,0.9,8.558,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,11,quantile,0.95,9.728,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,11,quantile,0.975,10.966,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,11,quantile,0.99,13.56,1
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,11,quantile,0.01,0,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,11,quantile,0.025,0,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,11,quantile,0.05,0,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,11,quantile,0.1,0,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,11,quantile,0.15,0.274,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,11,quantile,0.2,1.259,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,11,quantile,0.25,1.802,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,11,quantile,0.3,2.796,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,11,quantile,0.35,3.253,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,11,quantile,0.4,3.841,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,11,quantile,0.45,4.806,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,11,quantile,0.5,5.112,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,11,quantile,0.55,5.41,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,11,quantile,0.6,5.742,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,11,quantile,0.65,6.165,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,11,quantile,0.7,6.733,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,11,quantile,0.75,7.438,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,11,quantile,0.8,8.117,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,11,quantile,0.85,9.066,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,11,quantile,0.9,9.751,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,11,quantile,0.95,11.013,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,11,quantile,0.975,11.943,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,11,quantile,0.99,13.433,2
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,11,quantile,0.01,0,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,11,quantile,0.025,0,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,11,quantile,0.05,0,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,11,quantile,0.1,0,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,11,quantile,0.15,0,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,11,quantile,0.2,0.341,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,11,quantile,0.25,1.384,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,11,quantile,0.3,1.889,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,11,quantile,0.35,2.554,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,11,quantile,0.4,2.807,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,11,quantile,0.45,3.667,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,11,quantile,0.5,4.02,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,11,quantile,0.55,4.94,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,11,quantile,0.6,5.603,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,11,quantile,0.65,6.554,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,11,quantile,0.7,7.279,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,11,quantile,0.75,7.919,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,11,quantile,0.8,8.353,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,11,quantile,0.85,8.813,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,11,quantile,0.9,9.841,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,11,quantile,0.95,11.505,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,11,quantile,0.975,12.292,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,11,quantile,0.99,14.437,3
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,12,quantile,0.01,153.482,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,12,quantile,0.025,204.925,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,12,quantile,0.05,224.672,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,12,quantile,0.1,265.538,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,12,quantile,0.15,289.979,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,12,quantile,0.2,307.282,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,12,quantile,0.25,314.017,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,12,quantile,0.3,337.494,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,12,quantile,0.35,353.88,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,12,quantile,0.4,383.688,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,12,quantile,0.45,398.568,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,12,quantile,0.5,417.73,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,12,quantile,0.55,440.084,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,12,quantile,0.6,451.724,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,12,quantile,0.65,472.818,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,12,quantile,0.7,481.192,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,12,quantile,0.75,499.135,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,12,quantile,0.8,518.378,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,12,quantile,0.85,549.706,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,12,quantile,0.9,591.854,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,12,quantile,0.95,611.717,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,12,quantile,0.975,639.991,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,12,quantile,0.99,745.43,0
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,12,quantile,0.01,9.097,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,12,quantile,0.025,48.648,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,12,quantile,0.05,137.649,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,12,quantile,0.1,204.339,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,12,quantile,0.15,252.009,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,12,quantile,0.2,275.296,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,12,quantile,0.25,292.402,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,12,quantile,0.3,322.368,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,12,quantile,0.35,363.586,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,12,quantile,0.4,377.357,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,12,quantile,0.45,415.049,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,12,quantile,0.5,431.488,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,12,quantile,0.55,442.847,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,12,quantile,0.6,472.977,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,12,quantile,0.65,481.602,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,12,quantile,0.7,493.025,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,12,quantile,0.75,510.381,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,12,quantile,0.8,548.82,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,12,quantile,0.85,581.436,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,12,quantile,0.9,633.226,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,12,quantile,0.95,749.567,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,12,quantile,0.975,800.79,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,12,quantile,0.99,837.078,1
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,12,quantile,0.01,0,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,12,quantile,0.025,19.698,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,12,quantile,0.05,55.151,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,12,quantile,0.1,105.627,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,12,quantile,0.15,157.453,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,12,quantile,0.2,237.047,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,12,quantile,0.25,291.164,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,12,quantile,0.3,309.545,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,12,quantile,0.35,338.33,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,12,quantile,0.4,384.338,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,12,quantile,0.45,403.485,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,12,quantile,0.5,421.488,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,12,quantile,0.55,438.176,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,12,quantile,0.6,470.568,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,12,quantile,0.65,482.137,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,12,quantile,0.7,519.691,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,12,quantile,0.75,545.218,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,12,quantile,0.8,578.415,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,12,quantile,0.85,631.059,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,12,quantile,0.9,719.024,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,12,quantile,0.95,849.218,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,12,quantile,0.975,892.709,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,12,quantile,0.99,957.317,2
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,12,quantile,0.01,0,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,12,quantile,0.025,0,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,12,quantile,0.05,4.423,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,12,quantile,0.1,126.433,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,12,quantile,0.15,196.515,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,12,quantile,0.2,223.366,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,12,quantile,0.25,263.89,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,12,quantile,0.3,279.813,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,12,quantile,0.35,316.461,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,12,quantile,0.4,350.594,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,12,quantile,0.45,382.238,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,12,quantile,0.5,406.842,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,12,quantile,0.55,421.319,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,12,quantile,0.6,443.533,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,12,quantile,0.65,483.722,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,12,quantile,0.7,512.809,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,12,quantile,0.75,548.493,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,12,quantile,0.8,594.339,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,12,quantile,0.85,631.426,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,12,quantile,0.9,730.352,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,12,quantile,0.95,940.878,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,12,quantile,0.975,1095.986,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,12,quantile,0.99,1240.228,3
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,13,quantile,0.01,25.163,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,13,quantile,0.025,28.294,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,13,quantile,0.05,30.032,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,13,quantile,0.1,34.01,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,13,quantile,0.15,36.826,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,13,quantile,0.2,40.786,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,13,quantile,0.25,43.007,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,13,quantile,0.3,44.022,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,13,quantile,0.35,46.326,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,13,quantile,0.4,47.256,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,13,quantile,0.45,49.877,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,13,quantile,0.5,51.266,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,13,quantile,0.55,54.533,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,13,quantile,0.6,56.462,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,13,quantile,0.65,58.521,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,13,quantile,0.7,60.528,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,13,quantile,0.75,61.943,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,13,quantile,0.8,65.842,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,13,quantile,0.85,67.979,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,13,quantile,0.9,70.563,0
