reference_date,target,target_end_date,location,output_type,output_type_id,value,horizon
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,15,quantile,0.15,9.806,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,15,quantile,0.2,10.417,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,15,quantile,0.25,11.288,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,15,quantile,0.3,12.209,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,15,quantile,0.35,12.509,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,15,quantile,0.4,13.213,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,15,quantile,0.45,13.57,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,15,quantile,0.5,14.009,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,15,quantile,0.55,14.328,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,15,quantile,0.6,14.761,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,15,quantile,0.65,15.297,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,15,quantile,0.7,15.893,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,15,quantile,0.75,16.008,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,15,quantile,0.8,16.587,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,15,quantile,0.85,17.282,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,15,quantile,0.9,18.66,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,15,quantile,0.95,20.502,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,15,quantile,0.975,21.489,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,15,quantile,0.99,23.309,0
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,15,quantile,0.01,2.453,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,15,quantile,0.025,3.577,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,15,quantile,0.05,5.347,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,15,quantile,0.1,7.164,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,15,quantile,0.15,8.414,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,15,quantile,0.2,9.169,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,15,quantile,0.25,9.851,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,15,quantile,0.3,10.213,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,15,quantile,0.35,10.9,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,15,quantile,0.4,12.133,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,15,quantile,0.45,12.911,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,15,quantile,0.5,13.326,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,15,quantile,0.55,13.925,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,15,quantile,0.6,14.619,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,15,quantile,0.65,15.211,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,15,quantile,0.7,15.857,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,15,quantile,0.75,16.486,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,15,quantile,0.8,18.157,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,15,quantile,0.85,19.228,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,15,quantile,0.9,21.416,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,15,quantile,0.95,24.382,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,15,quantile,0.975,25.178,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,15,quantile,0.99,25.676,1
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,15,quantile,0.01,0.408,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,15,quantile,0.025,2.049,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,15,quantile,0.05,3.485,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,15,quantile,0.1,5.565,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,15,quantile,0.15,8.305,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,15,quantile,0.2,8.968,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,15,quantile,0.25,10.191,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,15,quantile,0.3,10.782,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,15,quantile,0.35,11.742,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,15,quantile,0.4,12.129,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,15,quantile,0.45,12.599,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,15,quantile,0.5,13.218,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,15,quantile,0.55,14.295,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,15,quantile,0.6,15.288,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,15,quantile,0.65,16.736,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,15,quantile,0.7,17.704,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,15,quantile,0.75,18.6,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,15,quantile,0.8,20.04,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,15,quantile,0.85,20.93,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,15,quantile,0.9,22.632,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,15,quantile,0.95,27.216,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,15,quantile,0.975,28.232,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,15,quantile,0.99,29.615,2
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,15,quantile,0.01,0,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,15,quantile,0.025,2.06,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,15,quantile,0.05,3.771,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,15,quantile,0.1,5.88,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,15,quantile,0.15,7.353,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,15,quantile,0.2,8.455,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,15,quantile,0.25,9.433,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,15,quantile,0.3,10.603,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,15,quantile,0.35,11.383,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,15,quantile,0.4,12.931,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,15,quantile,0.45,13.663,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,15,quantile,0.5,14.048,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,15,quantile,0.55,14.525,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,15,quantile,0.6,16.048,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,15,quantile,0.65,17.054,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,15,quantile,0.7,17.576,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,15,quantile,0.75,18.294,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,15,quantile,0.8,19.52,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,15,quantile,0.85,21.106,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,15,quantile,0.9,24.105,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,15,quantile,0.95,27.586,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,15,quantile,0.975,28.705,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,15,quantile,0.99,31.923,3
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,16,quantile,0.01,6.088,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,16,quantile,0.025,7.945,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,16,quantile,0.05,10.187,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,16,quantile,0.1,12.473,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,16,quantile,0.15,13.384,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,16,quantile,0.2,14.782,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,16,quantile,0.25,16.369,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,16,quantile,0.3,18.04,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,16,quantile,0.35,18.856,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,16,quantile,0.4,19.277,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,16,quantile,0.45,19.851,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,16,quantile,0.5,20.382,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,16,quantile,0.55,21.019,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,16,quantile,0.6,21.552,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,16,quantile,0.65,22.676,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,16,quantile,0.7,23.871,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,16,quantile,0.75,24.715,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,16,quantile,0.8,25.178,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,16,quantile,0.85,25.796,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,16,quantile,0.9,27.262,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,16,quantile,0.95,29.88,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,16,quantile,0.975,30.852,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,16,quantile,0.99,31.467,0
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,16,quantile,0.01,2.315,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,16,quantile,0.025,3.626,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,16,quantile,0.05,6.359,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,16,quantile,0.1,10.274,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,16,quantile,0.15,11.94,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,16,quantile,0.2,13.168,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,16,quantile,0.25,14.989,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,16,quantile,0.3,15.866,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,16,quantile,0.35,16.258,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,16,quantile,0.4,17.653,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,16,quantile,0.45,18.85,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,16,quantile,0.5,20.112,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,16,quantile,0.55,22.198,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,16,quantile,0.6,23.275,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,16,quantile,0.65,24.706,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,16,quantile,0.7,25.72,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,16,quantile,0.75,26.28,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,16,quantile,0.8,27.083,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,16,quantile,0.85,29.014,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,16,quantile,0.9,31.708,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,16,quantile,0.95,35.767,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,16,quantile,0.975,38.323,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,16,quantile,0.99,40.991,1
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,16,quantile,0.01,0,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,16,quantile,0.025,0.174,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,16,quantile,0.05,4.446,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,16,quantile,0.1,7.84,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,16,quantile,0.15,11.235,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,16,quantile,0.2,12.718,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,16,quantile,0.25,14.119,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,16,quantile,0.3,15.102,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,16,quantile,0.35,17.297,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,16,quantile,0.4,18.111,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,16,quantile,0.45,19.792,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,16,quantile,0.5,21.184,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,16,quantile,0.55,22.149,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,16,quantile,0.6,25.174,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,16,quantile,0.65,25.8,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,16,quantile,0.7,27.159,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,16,quantile,0.75,28.735,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,16,quantile,0.8,30.469,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,16,quantile,0.85,32.469,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,16,quantile,0.9,35.25,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,16,quantile,0.95,37.923,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,16,quantile,0.975,45.193,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,16,quantile,0.99,47.765,2
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,16,quantile,0.01,0,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,16,quantile,0.025,0,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,16,quantile,0.05,0.895,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,16,quantile,0.1,7.206,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,16,quantile,0.15,10.292,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,16,quantile,0.2,12.865,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,16,quantile,0.25,14.787,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,16,quantile,0.3,16.774,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,16,quantile,0.35,18.099,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,16,quantile,0.4,19.349,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,16,quantile,0.45,20.1,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,16,quantile,0.5,21.065,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,16,quantile,0.55,22.562,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,16,quantile,0.6,23.078,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,16,quantile,0.65,24.953,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,16,quantile,0.7,27.806,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,16,quantile,0.75,29.672,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,16,quantile,0.8,31.994,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,16,quantile,0.85,34.581,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,16,quantile,0.9,38.364,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,16,quantile,0.95,40.722,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,16,quantile,0.975,47.954,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,16,quantile,0.99,54.578,3
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,17,quantile,0.01,21.288,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,17,quantile,0.025,29.406,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,17,quantile,0.05,32.763,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,17,quantile,0.1,45.37,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,17,quantile,0.15,47.899,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,17,quantile,0.2,53.74,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,17,quantile,0.25,55.229,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,17,quantile,0.3,61.032,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,17,quantile,0.35,68.619,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,17,quantile,0.4,70.802,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,17,quantile,0.45,71.827,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,17,quantile,0.5,75.36,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,17,quantile,0.55,75.775,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,17,quantile,0.6,77.759,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,17,quantile,0.65,79.591,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,17,quantile,0.7,81.923,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,17,quantile,0.75,85.898,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,17,quantile,0.8,88.631,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,17,quantile,0.85,91.323,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,17,quantile,0.9,96.348,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,17,quantile,0.95,104.623,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,17,quantile,0.975,108.052,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,17,quantile,0.99,118.306,0
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,17,quantile,0.01,0,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,17,quantile,0.025,0,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,17,quantile,0.05,12.566,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,17,quantile,0.1,33.912,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,17,quantile,0.15,39.692,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,17,quantile,0.2,43.362,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,17,quantile,0.25,49.57,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,17,quantile,0.3,53.534,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,17,quantile,0.35,60.929,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,17,quantile,0.4,70.092,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,17,quantile,0.45,72.154,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,17,quantile,0.5,75.252,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,17,quantile,0.55,78.389,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,17,quantile,0.6,81.607,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,17,quantile,0.65,85.747,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,17,quantile,0.7,92.846,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,17,quantile,0.75,96.003,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,17,quantile,0.8,103.581,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,17,quantile,0.85,109.339,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,17,quantile,0.9,115.223,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,17,quantile,0.95,126.6,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,17,quantile,0.975,137.467,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,17,quantile,0.99,170.782,1
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,17,quantile,0.01,0,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,17,quantile,0.025,4.739,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,17,quantile,0.05,7.816,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,17,quantile,0.1,23.026,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,17,quantile,0.15,28.619,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,17,quantile,0.2,35.53,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,17,quantile,0.25,45.6,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,17,quantile,0.3,51.179,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,17,quantile,0.35,57.201,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,17,quantile,0.4,62.999,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,17,quantile,0.45,66.543,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,17,quantile,0.5,72.678,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,17,quantile,0.55,76.574,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,17,quantile,0.6,82.508,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,17,quantile,0.65,93.295,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,17,quantile,0.7,97.776,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,17,quantile,0.75,103.571,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,17,quantile,0.8,107.88,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,17,quantile,0.85,117.399,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,17,quantile,0.9,122.09,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,17,quantile,0.95,133.347,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,17,quantile,0.975,153.342,2
2024-12-07,3 wk ahead admissions_influenza,2024-12-21,17,quantile,0.99,184.776,2
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,17,quantile,0.01,0,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,17,quantile,0.025,0,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,17,quantile,0.05,1.262,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,17,quantile,0.1,18.654,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,17,quantile,0.15,33.315,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,17,quantile,0.2,38.901,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,17,quantile,0.25,45.853,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,17,quantile,0.3,58.308,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,17,quantile,0.35,63.168,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,17,quantile,0.4,66.102,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,17,quantile,0.45,70.738,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,17,quantile,0.5,81.523,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,17,quantile,0.55,86.163,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,17,quantile,0.6,89.67,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,17,quantile,0.65,98.556,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,17,quantile,0.7,104.412,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,17,quantile,0.75,110.721,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,17,quantile,0.8,117.457,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,17,quantile,0.85,121.449,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,17,quantile,0.9,134.608,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,17,quantile,0.95,157.84,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,17,quantile,0.975,167.11,3
2024-12-07,4 wk ahead admissions_influenza,2024-12-28,17,quantile,0.99,188.831,3
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,18,quantile,0.01,11.284,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,18,quantile,0.025,14.156,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,18,quantile,0.05,15.807,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,18,quantile,0.1,19.945,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,18,quantile,0.15,22.427,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,18,quantile,0.2,23.666,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,18,quantile,0.25,24.743,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,18,quantile,0.3,26.322,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,18,quantile,0.35,27.745,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,18,quantile,0.4,28.975,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,18,quantile,0.45,30.707,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,18,quantile,0.5,32.488,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,18,quantile,0.55,33.172,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,18,quantile,0.6,35.287,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,18,quantile,0.65,36.861,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,18,quantile,0.7,37.976,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,18,quantile,0.75,38.805,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,18,quantile,0.8,41.731,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,18,quantile,0.85,44.131,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,18,quantile,0.9,45.386,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,18,quantile,0.95,49.883,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,18,quantile,0.975,52.325,0
2024-12-07,1 wk ahead admissions_influenza,2024-12-07,18,quantile,0.99,54.767,0
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,18,quantile,0.01,0.173,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,18,quantile,0.025,7.557,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,18,quantile,0.05,12.315,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,18,quantile,0.1,15.493,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,18,quantile,0.15,18.191,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,18,quantile,0.2,19.607,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,18,quantile,0.25,21.33,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,18,quantile,0.3,23.397,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,18,quantile,0.35,26.5,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,18,quantile,0.4,28.022,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,18,quantile,0.45,30.073,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,18,quantile,0.5,31.608,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,18,quantile,0.55,34.019,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,18,quantile,0.6,35.914,1
2024-12-07,2 wk ahead admissions_influenza,2024-12-14,18,quantile,0.65,38.261,1
